index,ltres,qtres,pathomit,file_path,similarity
15,0,8,100,1515.svg,65.29278258272589
4,0,2,1,44.svg,58.35011377604439
15,0,8,100,1515.svg,58.742109061243546
15,0,8,100,1515.svg,59.37973666034267
15,0,8,100,1515.svg,61.38530436895821
15,0,8,100,1515.svg,64.74686631753444
38,4,4,10,3838.svg,55.95251755599221
4,0,2,1,44.svg,78.48586974239403
15,0,8,100,1515.svg,62.25273759843334
15,0,8,100,1515.svg,59.368020920525275
